Meta data
Physical channel;Start Time;Sample Interval;Sample Count
Channel 0 (Dev2/0);0,00003275;0,00000001;2402

Data
Channel 0 (Dev2/0)
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,024709012236535
-0,0280046710913027
-0,0296525005186866
-0,0329481593734542
-0,0345959888008381
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0411873065103734
-0,0362438182282219
-0,0313003299460704
-0,0230611828091512
-0,0131742062448482
0,0000084291742225677
0,0148388940206771
0,0329650177218994
0,0477954825683539
0,0560346297052731
0,0626259474148085
0,0642737768421923
0,0626259474148085
0,0593302885600408
0,0560346297052731
0,0527389708505055
0,0494433119957378
0,0444998237135863
0,0412041648588186
0,0362606765766671
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,024709012236535
-0,0280046710913027
-0,0313003299460704
-0,0313003299460704
-0,0345959888008381
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0395394770829896
-0,0362438182282219
-0,0313003299460704
-0,0230611828091512
-0,0115263768174643
0,0000084291742225677
0,016486723448061
0,0329650177218994
0,0461476531409701
0,0560346297052731
0,0626259474148085
0,0642737768421923
0,0626259474148085
0,0593302885600408
0,057682459132657
0,0527389708505055
0,0494433119957378
0,0444998237135863
0,0412041648588186
0,0362606765766671
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00495191745637409
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,024709012236535
-0,0280046710913027
-0,0313003299460704
-0,0345959888008381
-0,0345959888008381
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0395394770829896
-0,0362438182282219
-0,0313003299460704
-0,024709012236535
-0,0131742062448482
0,0000084291742225677
0,016486723448061
0,0329650177218994
0,0477954825683539
0,0560346297052731
0,0626259474148085
0,0642737768421923
0,0626259474148085
0,057682459132657
0,057682459132657
0,0527389708505055
0,0494433119957378
0,0461476531409701
0,0412041648588186
0,0362606765766671
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,0263568416639189
-0,0280046710913027
-0,0313003299460704
-0,0313003299460704
-0,0362438182282219
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0411873065103734
-0,0362438182282219
-0,0313003299460704
-0,024709012236535
-0,0131742062448482
0,0000084291742225677
0,016486723448061
0,0329650177218994
0,0477954825683539
0,0560346297052731
0,0626259474148085
0,0626259474148085
0,0626259474148085
0,057682459132657
0,0560346297052731
0,0527389708505055
0,0494433119957378
0,0461476531409701
0,0428519942862024
0,0379085060040509
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,0263568416639189
-0,0280046710913027
-0,0313003299460704
-0,0329481593734542
-0,0345959888008381
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0411873065103734
-0,0362438182282219
-0,0313003299460704
-0,024709012236535
-0,014822035672232
0,0000084291742225677
0,0148388940206771
0,0329650177218994
0,0477954825683539
0,0560346297052731
0,0626259474148085
0,0642737768421923
0,0626259474148085
0,0593302885600408
0,0560346297052731
0,0543868002778893
0,0494433119957378
0,0444998237135863
0,0412041648588186
0,0379085060040509
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,0263568416639189
-0,0280046710913027
-0,0313003299460704
-0,0329481593734542
-0,0362438182282219
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0395394770829896
-0,0378916476556058
-0,0313003299460704
-0,024709012236535
-0,014822035672232
0,0000084291742225677
0,0148388940206771
0,0329650177218994
0,0461476531409701
0,0560346297052731
0,0626259474148085
0,0642737768421923
0,0626259474148085
0,0593302885600408
0,0560346297052731
0,0527389708505055
0,0494433119957378
0,0461476531409701
0,0412041648588186
0,0379085060040509
0,0346128471492832
0,0280215294397478
0,0247258705849802
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,024709012236535
-0,0280046710913027
-0,0296525005186866
-0,0345959888008381
-0,0362438182282219
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0395394770829896
-0,0362438182282219
-0,0313003299460704
-0,0230611828091512
-0,014822035672232
0,00165625860160641
0,016486723448061
0,0329650177218994
0,0477954825683539
0,057682459132657
0,0626259474148085
0,0626259474148085
0,0626259474148085
0,0593302885600408
0,0560346297052731
0,0527389708505055
0,0494433119957378
0,0461476531409701
0,0428519942862024
0,0379085060040509
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00495191745637409
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,024709012236535
-0,0280046710913027
-0,0296525005186866
-0,0329481593734542
-0,0362438182282219
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0411873065103734
-0,0362438182282219
-0,0313003299460704
-0,024709012236535
-0,0131742062448482
0,0000084291742225677
0,016486723448061
0,0329650177218994
0,0461476531409701
0,0560346297052731
0,0626259474148085
0,0626259474148085
0,0626259474148085
0,0593302885600408
0,0560346297052731
0,0527389708505055
0,0494433119957378
0,0461476531409701
0,0412041648588186
0,0379085060040509
0,0329650177218994
0,0280215294397478
0,0230780411575963
0,0181345528754448
0,0148388940206771
0,00989540573852561
0,00659974688375793
0,00165625860160641
-0,00163940025316127
-0,00493505910792895
-0,00823071796269663
-0,0115263768174643
-0,014822035672232
-0,0181176945269997
-0,0214133533817674
-0,0230611828091512
-0,0263568416639189
-0,0280046710913027
-0,0313003299460704
-0,0329481593734542
-0,0362438182282219
-0,0378916476556058
-0,0395394770829896
-0,0411873065103734
-0,0428351359377573
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0444829653651411
-0,0428351359377573
-0,0411873065103734
-0,0362438182282219
-0,0313003299460704
-0,024709012236535
-0,0131742062448482
0,0000084291742225677
0,016486723448061
